MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9925583353604107,,British and Foreign Bible Society.,english,eng,Book,,United Kingdom,England,1817,London :,Printed by Tilling and Hughes for the British and Foreign Bible Society,,Le Nouveau Testament de notre seigneur Jésus-Christ.,Columbian College in the District of Columbia. Library. former owner.; British and Foreign Bible Society.,1
9926186923604107,"Hey, John, 1734-1815.","Hey, John",english,eng,Book,,United Kingdom,England,1796-1798.,Cambridge [Cambridgeshire] :,Printed by John Burges Printer to the University,"Theology, Doctrinal.",Lectures in divinity /,Columbian College in the District of Columbia. Library. former owner.,4
9926803183604107,"Desaguliers, J. T. 1683-1744. (John Theophilus),","Desaguliers, J. T. ",english,eng,Book,,United Kingdom,England,1719,London :,Printed for W Mears and J Sackfield,Physics--Early works to 1800.; Physics.; Early works.,"Lectures of experimental philosophy : wherein the principles of mechanicks, hydrostaticks, and opticks, are demonstrated and explained at large, by a great number of curious experiments : with a description of the air-pump, and the several experiments thereon : of the condensing engine, as also of the different species of barometers, thermometers, and hygrometers : with several experiments to prove Sir Isaac Newton's Theory of light and colours, as performed in a course of mechanical and experimental philosophy ... illustrated with several curious copper plates suitable to each subject : to which is added, a description of Mr. Rowley's machine, called the orrery, which represents the motion of the moon about the Earth, Venus and Mercury about the Sun, according to the Copernican System : all carefully examined and corrected by Mr. Desaguliers /",Columbian College in the District of Columbia. Library. former owner.,0
9926732023604107,"Tappan, David, 1752-1803.","Tappan, David",english,eng,Book,,United States,Massachusetts,1807,[Cambridge],W Hilliard and E Lincoln,Bible Antiquities.; Bible.; Antiquities.; Jews--Antiquities.,"Lectures on Jewish antiquities; delivered at Harvard university in Cambridge, A.D. 1802 and 1803.",Columbian College in the District of Columbia. Library. former owner.,1
9926145783604107,"Ferguson, James, 1710-1776.","Ferguson, James",english,eng,Book,,United Kingdom,England,1773,"London,",Printed for W Strahan,Optics--Early works to 1800.; Eclipses.; Mechanics.; Optics.; Sundials.; Early works.,"Lectures on select subjects in mechanics, hydrostatics, pneumatics, and optics. With the use of the globes, the art of dialling, and the calculation of the mean times of new and full moons and eclipses. With the supplement.",Columbian College in the District of Columbia. Library. former owner.,0
9926714713604107,"Stack, Richard, -1812.","Stack, Richard",english,eng,Book,,United States,Maryland,1815,"Annapolis,",Published by George Shaw J Green printer,"Bible. Acts Criticism, interpretation, etc.; Bible. Acts.; Criticism, interpretation, etc.","Lectures on the Acts of the Apostles, explanatory and practical.",Columbian College in the District of Columbia. Library. former owner.,0
9926725853604107,"Wardlaw, Ralph, 1779-1853.","Wardlaw, Ralph",english,eng,Book,,United Kingdom,Scotland,1821,Glasgow :,Printed at the University Press for Wardlaw and Cunninghame,Bible. Ecclesiastes Commentaries.; Bible. Ecclesiastes.; Commentaries.,Lectures on the Book of Ecclesiastes /,Columbian College in the District of Columbia. Library. former owner.,2
9926725873604107,"Wardlaw, Ralph, 1779-1853.","Wardlaw, Ralph",English,eng,Book,,United States,Pennsylvania,1822,"Philadelphia,",WW Woodward,Bible. Ecclesiastes Commentaries.; Bible. Ecclesiastes.; Commentaries.,Lectures on the book of Ecclesiastes.,Columbian College in the District of Columbia. Library. former owner.,1
9926750903604107,"Jones, William, 1726-1800.","Jones, William",English,eng,Book,,United Kingdom,England,1821,London :,T Hamilton,"Bible. Hebrews Criticism, interpretation, etc.; Bible Language, style.","Lectures on the figurative language of the Holy Scripture : and the interpretation of it from the Scripture itself ; to which are added, four lectures on the relation between the Old and New Testaments, as it is set forth in the Epistle to the Hebrews ; also, a single lecture on the natural evidences of Christianity /",Columbian College in the District of Columbia. Library. former owner.,1
9926758223604107,"Parmly, Levi Spear, 1790-1859.","Parmly, Levi Spear",English,eng,Book,,United States,New York,1820,New-York :,Published for the author by Kirk and Mercein numbers 22 Wall-street Broderick and Ritter printers numbers 2 Dey-street,Teeth--Care and hygiene.; Teeth--Diseases.; Dentistry--Advertisements.; Dentistry--Lectures.; Oral Hygiene--Advertisements.; Oral Hygiene--Lectures.,"Lectures on the natural history and management of the teeth : the cause of their decay ; the art of preventing its accession ; and various operations, never hitherto suggested, for the preservation of such teeth as it is too frequently considered necessary to extract /",Columbian College in the District of Columbia. Library. former owner.,0
9926761233604107,"Smith, John, 1747-1807.","Smith, John",English,eng,Book,,United Kingdom,Scotland,1808,Edinburgh :,Printed for Mundell Doig and Stevenson,Clergy.; Pastoral theology.,"Lectures on the nature and end of the sacred office : and on dignity, duty, qualifications, and character, of the sacred order /",Columbian College in the District of Columbia. Library. former owner.,1
9926761433604107,"Smith, John, 1747-1807.","Smith, John",English,eng,Book,,United States,Maryland,1810,"Baltimore,",(Magill and Clime printers); Published by A Neal bookseller Water-street,Clergy.; Pastoral theology.,"Lectures on the nature and end of the sacred office, and on dignity, duty, qualifications, and character, of the sacred order.",Columbian College in the District of Columbia. Library. former owner.,1
9926802323604107,"Volney, C.-F. 1757-1820. (Constantin-François),","Volney, C.-F. ",French,fre,Book,,France,,1792,Paris :,Desenne,Ethics.; History--Philosophy.; Revolutions.,"Les ruines, ou, Méditation sur les révolutions des empires /",Columbian College in the District of Columbia. Library. former owner.,1
9923001903604107,"Guénée, Antoine, 1717-1803.","Guénée, Antoine",English,eng,Book,,United States,Pennsylvania,MDCCXCV [1795],Philadelphia :,Printed by William Young bookseller,"Voltaire,--1694-1778.; Bible. Old Testament Evidences, authority, etc.; Bible. Old Testament.; Judaism--Apologetic works.; Authority--Religious aspects.; Judaism.",Letters of certain Jews to Monsieur Voltaire : containing an apology for their own people and for the Old Testament ; with critical reflections and a short commentary extracted from a greater /,"Columbian College in the District of Columbia. Library. former owner.; Le Fanu, Philip, approximately 1735- translator.",1
9926100603604107,"Sandeman, Robert, 1718-1771.","Sandeman, Robert",English,eng,Book,,United Kingdom,Scotland,1762,Edinburgh :,For the Author and for A Donaldson Edinburgh and J Richardson London; Printed by A Donaldson and J Reid,"Hervey, James,--1714-1758.--Theron and Aspasio.; Justification (Christian theology)--Early works to 1800.; Sandemanianism.","Letters on Theron and Aspasio, addressed to the author, in two volumes.",Columbian College in the District of Columbia. Library. former owner.,2
9926790533604107,"Newton, John, 1725-1807.","Newton, John",English,eng,Book,,United States,Pennsylvania,1795,"Philadelphia,",Printed by William Young,1700 - 1799; Theology--History--18th century.; Theology.; History.,Letters originally published under the signatures of Omicron and Vigil,"William Young (Firm); Columbian College in the District of Columbia. Library. former owner.; Haweis, Thomas, 1734-1820.",1
9926102213604107,"Chesterfield, Philip Dormer Stanhope, Earl of, 1694-1773.","Chesterfield, Philip Dormer Stanhope",English,eng,Book,,United Kingdom,England,1777,London :,J Dodsley,Conduct of life.; Etiquette.,"Letters written by the late Right Honourable Philip Dormer Stanhope, earl of Chesterfield : to his son, Philip Stanhope, esq ; ... Together with several other pieces on various subjects. /","Columbian College in the District of Columbia. Library. former owner.; Stanhope, Philip, 1732-1768.; Stanhope, Eugenia, -1783.",3
9926723143604107,"Willmet, Joannes, 1750-1835.","Willmet, Joannes",latin,lat,Book,,Netherlands,,1784,Rotterodami :,CR Hake,"Ḥarīrī,--1054-1122.; Timur,--1336-1405.; Arabic language--Dictionaries.; Arabic language.; Dictionaries.",Lexicon linguae arabicae /,Columbian College in the District of Columbia. Library. former owner.,0
9926784023604107,"Bretschneider, Karl Gottlieb, 1776-1848.","Bretschneider, Karl Gottlieb",latin,lat,Book,,Germany,,1824,Lipsiae :,Sumptibus Jo Ambros Barthii,"Greek language, Biblical--Dictionaries--Latin.; Greek language, Biblical.; Dictionaries.",Lexicon manuale Graeco-Latinum in libros Novi Testamenti /,Columbian College in the District of Columbia. Library. former owner.,0
9923922193604107,"Quincy, John, -1722.","Quincy, John",English,eng,Book,,United Kingdom,England,1722,London :,Printed for E Bell W Taylor and J Osborn,Medicine--Dictionaries.; Medicine.; Medicine--Dictionary--English.; Dictionaries.,"Lexicon physico-medicum, or, A new physical dictionary : explaining the difficult terms used in the several branches of the profession ... collected from the most eminent authors ... /",Columbian College in the District of Columbia. Library. former owner.,0
9926275683604107,"Schaaf, Carolus, 1646-1729.","Schaaf, Carolus",Latin,lat,Book,,Belgium,,1709,Lugduni Batavorum :,Apud Cornelium Boutesteyn and Samuelem Luchtmans; Typis Joh Mulleri Joh fil,"Bible. New Testament Early works to 1800. Concordances, Syriac; Bible. New Testament. Concordances syriaques Ouvrages avant 1800.; Nieuwe Testament.; Syrisch.","Lexicon Syriacum concordantiale : omnes Novi Testamenti Syriaci voces, et ad harum illustrationem multas alias Syriacas & linguarum affinium dictiones complectens : cum necessariis indicibus, Syriaco and Latino, ut & catalogo nominum propriorum ac gentilium New Testament Syr. /",Columbian College in the District of Columbia. Library. former owner.,0
9924980183604107,,"Martini, Antonio",Italian,ita,Book,,United Kingdom,England,1822,Londra :,Dai torchj di Giuseppe S Hughes,Bible. 1822. Italian. Psalms. Vulgate.; Bible. 1822. Latin. Psalms. Vulgate.; Bible. Psalms.,Libro dei Salmi /,"Columbian College in the District of Columbia. Library. former owner.; British and Foreign Bible Society.; Rolandi, Giambattista.; Martini, Antonio, 1721-1809.",0
9926395533604107,"Cicero, Marcus Tullius.","Cicero, Marcus Tullius.",Latin,lat,Book,,United Kingdom,England,1759,Londini :,Excudebat A Wilde pro Societate Stationariorum,,Marci Tullii Ciceronis epistolarum libri IV /,"Columbian College in the District of Columbia. Library. former owner.; Sturm, Johannes, 1507-1589.; Lambin, Denys, 1520 or 1521-1572.; Estienne, Henri, 1531-1598.",0
9926720253604107,"Pearce, Samuel, 1766-1799.","Pearce, Samuel",English,eng,Book,,United States,Pennsylvania,18--?,Philadelphia :,Baptist General Tract Society,"Pearce, Samuel,--1766-1799.","Memoirs of the late Rev. Samuel Pearce, A.M. : with extracts of some of his most interesting letters /","Columbian College in the District of Columbia. Library. former owner.; Fuller, Andrew, 1754-1815.",0
9926722593604107,"Fuller, Andrew, 1754-1815.","Fuller, Andrew",English,eng,Book,,United States,New Jersey,1809,"Newark, N.J. :",EB Gould,"Pearce, Samuel,--1766-1799.","Memoirs of the late Rev. Samuel Pearce, A.M. minister of the gospel in Birmingham : with extracts from some of his most interesting letters ... To which is added, an oration ...","Columbian College in the District of Columbia. Library. former owner.; Ryland, John, 1753-1825.",1
9926139853604107,"Disney, John, 1746-1816.","Disney, John",English,eng,Book,,United Kingdom,England,1785 [id est 1790],London :,J Johnson,"Sykes, Arthur Ashley,--1683 or 1684-1756.",Memoirs of the life and writings of Arthur Ashley Sykes /,Columbian College in the District of Columbia. Library. former owner.,1
9926815083604107,"Dodson, Michael, 1732-1799.","Dodson, Michael",English,eng,Book,,United Kingdom,England,1804,"London,",Printed for TN Longman and O Rees,"Balaam--(Biblical figure); Farmer, Hugh,--1714-1787.; Fell, John,--1735-1797.--Idolatry of Greece and Rome.; Fell, John,--1735-1797--Correspondence.","Memoirs of the life and writings of the late reverend and learned Hugh Farmer: to which is added, a piece of his, never before published, printed from the only remaining manuscript of the author. Also, several original letters, and an extract from his Essay on the case of Balaam. Taken from his manuscript, since destroyed.",Columbian College in the District of Columbia. Library. former owner.,0
9926138783604107,"Gillies, John, 1712-1796.","Gillies, John",English,eng,Book,,United Kingdom,England,1772,"London,",E and C Dilly,"Whitefield, George,--1714-1770.","Memoirs of the life of the Reverend George Whitefield, M.A. Late Chaplain to the Right Honourable The Countess of Huntingdon : in which Every Circumstance worthy of Notice, both in his private and public Character, is recorded. Faithfully selected from his original papers, journals, and letters. Illustrated by A Variety of interesting and entertaining Anecdotes, from the best Authorities. To which are added, A particular Account of his Death and Funeral; and Extracts from the Sermons, which were preached on that Occasion /",Columbian College in the District of Columbia. Library. former owner.,1
9923788103604107,United States. Embassy (Great Britain),United States. Embassy (Great Britain),English,eng,Book,,United States,District of Columbia,1809,Washington :,A & G Way printers,United States--Foreign relations--Great Britain.; Great Britain--Foreign relations--United States.; 1809,"Message from the President of the United States, communicating further information in relation to the affairs of the United States with Great Britain.","Columbian College in the District of Columbia. Library.; United States. President (1801-1809 : Jefferson).; Great Britain. Foreign Office.; Pinkney, William, 1764-1822.",0
9922581573604107,United States. President (1801-1809 : Jefferson),United States. President (1801-1809 : Jefferson),English,eng,Book,,"No place, unknown, or undetermined",,1807,"City of Washington,",A and G Way printers,1801 - 1809; Politics and government; United States--Politics and government--1801-1809.; United States.,"Message from the President of the United States, containing his communication to both houses of Congress, at the commencement of the first session of the tenth Congress. October 27, 1807. Referred to a committee of the whole House on the state of the Union.",Columbian College in the District of Columbia. Library. former owner.; A. & G. Way (Firm),0
9926104743604107,"Linné, Carl von, 1707-1778.","Linné, Carl von",English,eng,Book,,United Kingdom,England,1762,London :,R and J Dodsley,Ecology--Early works to 1800.; Ecology.; Natural history.; Early works.,"Miscellaneous tracts relating to natural history, husbandry, and physick. : To which is added The calendar of flora /","Columbian College in the District of Columbia. Library. former owner.; Stillingfleet, Benjamin, 1702-1771.",0
9926799943604107,,"Bertinoro, Obadiah",Latin,lat,Book,,"No place, unknown, or undetermined",,1698-1703.,"Amstelaedami,",Excudunt Gerard and Jacobus Borstius,Mishnah Commentaries.; Mishnah.; Commentaries.,"Mischna; sive totius Hebraeorum juris, rituum, antiquitatum, ac legum oralium systema,","Columbian College in the District of Columbia. Library. former owner.; Surenhuys, Willem, 1666-1729.; Maimonides, Moses, 1135-1204.; Bertinoro, Obadiah, approximately 1450-approximately 1516.",0
9923602313604107,"Sunderland, B. 1819-1901. (Byron),","Sunderland, B.",English,eng,Book,,United States,District of Columbia,1860,District of Columbia :,Washington,,"Mistakes : a poem delivered before the Enosinian and Philophrenian Societies of Columbian College on their anniversary celebration April 12, 1860 at the Hall of the Smithsonian Institution /",Columbian College in the District of Columbia.,0
9926753123604107,"Venn, H. 1725-1797. (Henry),","Venn, H. ",English,eng,Book,,United Kingdom,England,1819,London :,Ogle Duncan,"Zacharias,--the priest, father of John the Baptist.; Benedictus Dominus Deus Israel Prophecies.; Salvation.",Mistakes in religion exposed : an essay on the prophecy of Zacharias. /,Columbian College in the District of Columbia. Library. former owner.,1
9926760113604107,"Tuckey, James Hingston, 1776-1816.","Tuckey, James Hingston",English,eng,Book,,United Kingdom,England,1818,London :,Printed by W Bulmer and Company Cleveland Row St James's); John Murray Albemarle-Street,"Smith, Christen--Travel--Congo River.; Tuckey, James Hingston,--1776-1816--Travel--Congo River.; Smith, Christen.; Tuckey, James Hingston,--1776-1816; Discoveries in geography.; Scientific expeditions.; Travel.; Congo (Democratic Republic)--Description and travel.; Congo (Democratic Republic)--Discovery and exploration.; Congo River--Description and travel.; Congo River--Discovery and exploration.; Congo (Democratic Republic); Congo River.","Narrative of an expedition to explore the River Zaire, usually called the Congo, in South Africa in 1816 /","W. Bulmer and Co., printer.; Columbian College in the District of Columbia. Library. former owner.; Smith, Christen.; Murray, John, 1778-1843, publisher.; Leach, William Elford, 1790-1836.; König, Charles Dietrich Eberhard, 1774-1851.; Home, Everard, Sir, 1756-1832.; Brown, Robert, 1773-1858.",0
9926298043604107,"Waring, James J. 1830-1888. (James Johnston),","Waring, James J.",English,eng,Book,,United States,District of Columbia,1861,"Washington,",Printed by Henry Polkinhorn,Medicine.; Natural law.,"Natural laws vs. political issues. A lecture delivered to the graduating class of the National Medical College, in the Smithsonian lecture-room, February 21st, 1861,",Columbian College in the District of Columbia. Medical Department.,0
9922625773604107,"Halyburton, Thomas, 1674-1712.","Halyburton, Thomas",English,eng,Book,,United States,Pennsylvania,1798,Philadelphia :,Printed by Hogan and M'Elroy and sold by A Cunningham Washington (Penn) A M'Donald Northumberland C Davis New-York and by J M'Culloch and the publishers Philadelphia,"Herbert of Cherbury, Edward Herbert,--Baron,--1583-1648.; Herbert of Cherbury, Edward Herbert,--Baron,--1583-1648; Deism--Early works to 1800.; Deism.; Early works.","Natural religion insufficient, and revealed necessary to man's happiness in his present state, or, A rational enquiry into the principles of the modern deists : wherein is largely discovered their utter insufficiency to answer the great ends of religion, and the weakness of their pleadings for the sufficiency of nature's light to eternal happiness: and particularly the writings of the late learned Lord Herbert ... to which is added, an essay on the true ground of faith /",Columbian College in the District of Columbia. Library. former owner.; American Imprint Collection (Library of Congress),0
9926758633604107,"Horsley, Samuel, 1733-1806.","Horsley, Samuel",English,eng,Book,,United States,New York,1816,Boston :,T and J Swords; Wells and Lilly,"Jesus Christ--Resurrection--Sermons.; Jesus Christ.; Church of England--Sermons--18th century.; Church of England.; Sermons, English--18th century.; Messiah--Prophecies.; Resurrection of Jesus Christ.; Sermons, English.; Sermons.","Nine sermons, on the nature of the evidence by which the fact of our Lord's resurrection is established : and on various other subjects : to which is prefixed, A dissertation on the prophecies of the Messiah dispersed among the heathen /",Columbian College in the District of Columbia. Library. former owner.,1
9926790863604107,"Schleusner, Johann Friedrich, 1759-1831.","Schleusner, Johann Friedrich",Latin,lat,Book,,Germany,,1819,Lipsiae :,(Impressit Benedict Gotthilf Teubner); In Libraria Weidmannia,"Bible. New Testament Dictionaries.; Bible. New Testament.; Greek language, Biblical--Dictionaries.; Greek language, Biblical.; Dictionaries.",Novum lexicon Graeco-Latinum in Novum Testamentum /,Columbian College in the District of Columbia. Library. former owner.,0
9923631993604107,,"Griesbach, Jo. Jac.","Greek, Ancient (to 1453)",grc,Book,,Germany,,1824,Halis Saxonum :,Ex Libraria Gebaueriana,,"Novum Testamentum : textum Graecum Griesbachii et Knappii : denuo recognovit, delectu varietatum lectionis testimoniis confirmatarum, adnotatione cum critica tum exegetica et indicibus : historico et geographico, vocum Graecarum infrequentiorum, et subsidiorum criticorum exegeticorumque /","Columbian College in the District of Columbia. Library. former owner.; Vater, Johann Severin, 1771-1826.; Knapp, Georg Christian, 1753-1825.; Griesbach, Jo. Jac., 1745-1812.",1
9925593723604107,,"Martyn, Henry",Persian,per,Book,,Russia,,1815,Petropoli :,Jos Joannem,,Novum Testamentum Domini et Salvatoris nostri Jesus Christi /,"Columbian College in the District of Columbia. Library. former owner.; Martyn, Henry, 1781-1812.",1
9925468953604107,,"Bèze, Théodore de",Latin,lat,Book,,United Kingdom,England,1806,"Londini,",FC and J Rivington,,"Novum Testamentum Domini nostri Jesu Christi,","Columbian College in the District of Columbia. Library. former owner.; Bèze, Théodore de, 1519-1605, translator.",0
9924984523604107,,"Griesbach, Jo. Jac.","Greek, Ancient (to 1453)",grc,Book,,United Kingdom,England,1808,Oxonii :,E Typographeo Clarendoniano,,"Novum Testamentum Græce : lectiones variantes, Griesbachii judicio iis quas textus receptus exhibet anteponendas, vel æquiparandas, adjecit Josephus White ...","Columbian College in the District of Columbia. Library. former owner.; Albinion Press (Madras), binder.; White, Joseph, 1745-1814.; Pritchard, W., former owner.; Griesbach, Jo. Jac., 1745-1812.",2
9925069933604107,,"Willmet, Joannes",Malay,may,Book,,"No place, unknown, or undetermined",,1820,"Harlemi,",typis J Enschedé et filiorum,Malay language--Texts.; Malay language.; Texts.,"Novum Testamentum malaïce: cura et sumtibus societatis, quae Bibliis per omnes gentes pervulgandis operam dat, emendatius edition.","Nederlands Bijbelgenootschap.; Columbian College in the District of Columbia. Library. former owner.; Willmet, Joannes, 1750-1835.",0
9924985213604107,,"Buchanan, Claudius","Syriac, Modern",syr,Book,,United Kingdom,England,1816,Londoni :,impressit R Watts; Impensis Societatis ob Biblia Sacra,,Novum Testamentum syriacè : denuò recognitum atque ad fidem codicum manuscriptorum emendatum.,"Columbian College in the District of Columbia. Library. former owner.; British and Foreign Bible Society.; Lee, Samuel, 1783-1852.; Buchanan, Claudius, 1766-1815.",0
9923991483604107,,"Griesbach, Jo. Jac.","Greek, Modern (1453- )",gre,Book,,Germany,,1796-1806.,"Halae Saxonvm : [Etc, et cetera],",JJ Cvrtii haeredes,"Bible. Greek New Testament. Criticism, Textual.; Bible. New Testament.; Criticism, interpretation, etc.",Novvm Testamentvm graece /,"Columbian College in the District of Columbia. Library. former owner.; Griesbach, Jo. Jac., 1745-1812.",2
9926790793604107,"Schleusner, Johann Friedrich, 1759-1831.","Schleusner, Johann Friedrich",English,eng,Book,,Germany,,1820-21.,"Lipsiae,",Weidmannia,"Greek language, Biblical--Dictionaries--Latin.; Greek language--Dictionaries--Polyglot.; Hebrew language--Dictionaries--Polyglot.; Latin language--Dictionaries--Polyglot.; Greek language, Biblical.; Greek language.; Hebrew language.; Latin language.; Dictionaries.",Novvs thesavrvs philologico-criticvs:,Columbian College in the District of Columbia. Library. former owner.,0
9926152363604107,"Baxter, Richard, 1615-1691.","Baxter, Richard",English,eng,Book,,United Kingdom,England,1793,London :,Sold by B Law and Son,Arminianism--Relations--Calvinism.,"Observations on some important points in divinity : Chiefly, those in controversy between the Arminians and the Calvinists. With three dialogues ; in which the said points are further illustrated ... /","Columbian College in the District of Columbia. Library. former owner.; Bates, Ely.",0
9926810423604107,"Bryant, Jacob, 1715-1804.","Bryant, Jacob",English,eng,Book,,United Kingdom,England,1810,"Edinburgh,",Printed for T Hamilton and R Ogle; J Ogle et cetera,Plagues of Egypt.; Greece--Religion--Relations--Egyptian.,"Observations upon the plagues inflicted upon the Egyptians. In which is shewn the peculiarity of those judgments, and their correspondence with the rites and idolatries of that people. To which is prefixed, a prefatory discourse, concerning the Grecian colonies from Egypt.",Columbian College in the District of Columbia. Library. former owner.,1
9923035603604107,"Charron, Pierre, 1541-1603.","Charron, Pierre",English,eng,Book,,United Kingdom,England,1707,"London,",Printed for R Bonwick,"Charron, Pierre,--1541-1603.; Ethics--Early works to 1800.; Ethics.; Early works.",Of wisdom. Three books.,"Columbian College in the District of Columbia. Library. former owner.; Stanhope, George, 1660-1728.",1
9923519093604107,"Newton, Isaac, 1642-1727.","Newton, Isaac",Latin,lat,Book,,United Kingdom,England,1706,Londini :,Impensis Sam Smith and Benj Walford,"Newton, Isaac,--1642-1727--Early works to 1800.; Newton, Isaac,--1642-1727--Translations into Latin--Early works to 1800.; Newton, Isaac,--1642-1727; Optics--Early works to 1800.; Physics--Early works to 1800.; Optique.; Optics.; Physics.; Optics and Photonics.; Early works.","Optice, sive De reflexionibus, refractionibus, inflexionibus and coloribus lucis libri tres /","Columbian College in the District of Columbia. Library. former owner.; Clarke, Samuel, 1675-1729, translator.",0
9925494363604107,"Newton, Isaac, 1642-1727.","Newton, Isaac",English,eng,Book,,United Kingdom,England,1730,London.,Printed for W Innys,Optics--Early works to 1800.; Optics.; Optics; Early works.,"Opticks : or, A treatise of the reflections, refractions, inflections and colours of light.",Thomas Jefferson Library Collection (Library of Congress); Columbian College in the District of Columbia. Library. former owner.,0
9925534313604107,"Newton, Isaac, 1642-1727.","Newton, Isaac",English,eng,Book,,United Kingdom,England,1721,London :,Printed for William and John Innys,Light--Early works to 1800.; Optics--Early works to 1800.; Light.; Optics.; Early works.,"Opticks, or, A treatise of the reflections, refractions, inflections and colours of light /",Columbian College in the District of Columbia. Library. former owner.,0
9924787123604107,"Stow, Baron, 1801-1869.","Stow, Baron",English,eng,Book,,United States,District of Columbia,1825,Washington City :,Printed at the Columbian Office,Fourth of July celebrations--Washington (D.C.); Fourth of July celebrations.; Fourth of July orations.; Politics and government; United States--Politics and government.; United States.; Washington (D.C.),"Oration delivered at the Columbian College in the District of Columbia, July 4, 1825 /",Joseph Meredith Toner Collection (Library of Congress); Columbian College in the District of Columbia.,0
9924737963604107,"Brown, Freeman G., 1813-","Brown, Freeman G.",English,eng,Book,,United States,District of Columbia,1835,Washington City :,Benjamin Homans); publisher not identified,Fourth of July orations.,"Oration delivered before the Enosinian society of the Columbian College, D.C., July 4th, 1835 /",Columbian College in the District of Columbia.,0
9925352693604107,,"Edes, Peter",English,eng,Book,,United States,Massachusetts,[1785],Boston :,Printed by Peter Edes in State-Street,"Warren, Joseph,--1741-1775.; Warren, Joseph,--1741-1775; Boston Massacre (1770); 1770 - 1783; Boston Massacre, 1770--Early works to 1800.; Politics and government; United States--Politics and government--1775-1783.; United States.; Early works.","Orations delivered at the request of the inhabitants of the town of Boston, to commemorate the evening of the fifth of March, 1770 : when a number of citizens were killed by a party of British troops, quartered among them, in a time of peace.","Columbian College in the District of Columbia. Library. former owner.; American Imprint Collection (Library of Congress); Edes, Peter, 1756-1840.",0
9925532453604107,"Williamson, Thomas, 1758 or 1759-1817.","Williamson, Thomas",English,eng,Book,,United Kingdom,England,1807,"London,",Printed by William Bulmer and Company Shakspeare Printing Office for Edward Orme printseller to his majesty engraver and publisher Bond-Street the corner of Brook-Street,Game and game-birds--India.; Hunting--Pictorial works.; Hunting--India.; Game and game-birds.; Hunting.; India.,"Oriental field sports; being a complete, detailed, and accurate description of the wild sports of the East; and exhibiting, in a novel and interesting manner, the natural history of the elephant ...","Columbian College in the District of Columbia. Library. former owner.; Orme, Edward, publisher.; Merke, Henri, engraver; Howitt, Samuel, 1765?-1822, illustrator.; Hamble, J. R., engraver; Bulmer, William, 1757-1830, printer.",0
9925098283604107,Virgil.,Virgil.,Latin,lat,Book,,United States,Pennsylvania,"1804 [H. Maxwell, printer]","Philadelphia,",Ex officina classica impensis W Poyntell et Soc,"Sabine Hall (Richmond County, Va.).--Library.","P. Virgilii Maronis Opera, interpretatione et notis illustravit Carolus Ruæus, Soc. Jesu. jussu Christianissimi Regis, ad usum serenissimi Delphini.","Columbian College in the District of Columbia. Library. former owner.; Poyntell, William, printer.; La Rue, Charles de, 1643-1725, editor.",0
9926138703604107,Virgil.,Virgil.,Latin,lat,Book,,United Kingdom,England,1793,Londini :,Typis T Rickaby impensis T Payne B and J White R Faulder and J Edwards,,P. Virgilius Maro in usum scholarum /,"Columbian College in the District of Columbia. Library. former owner.; Heyne, Christian Gottlob, 1729-1812.",0
9926758903604107,"Booth, Abraham, 1734-1806.","Booth, Abraham",English,eng,Book,,United States,New Jersey,1805,"Newark,",Printed by W Tuttle and Company,Infant baptism.,"Paedobaptism examined, on the principles, concessions, and reasonings of the most learned paedobaptists,","Columbian College in the District of Columbia. Library. former owner.; Bryant, Peter.",1
9926883993604107,,Brethren's Society for the Furtherance of the Gospel among the Heathen.,English,eng,Journal,,United Kingdom,England,1790-1889.,London :,Brethen's Society for the Furtherance of the Gospel,Moravian Church--Missions--Periodicals.; Moravian Church.; Missions.; Periodicals.,Periodical accounts relating to the missions of the Church of the United Brethren established among the heathen.,Columbian College in the District of Columbia. Library. former owner.; Brethren's Society for the Furtherance of the Gospel among the Heathen.,3
9926756533604107,"Gravesande, Willem Jacob 's, 1688-1742.","Gravesande, Willem Jacob 's",Latin,lat,Book,,Netherlands,,MDCCXXIII. [1723],Lugduni Batavorum :,Apud Petrum vander Aa Bibliopolam and Typgraphum Academiae atque Civitatis,"Newton, Isaac,--1642-1727.; Newton, Isaac,--1642-1727; Physics--Early works to 1800.; Physics.; Dutch imprints, 18th century, 1723.; Early works.",Philosophiae Newtonianae institutiones : in usus academicos /,"Columbian College in the District of Columbia. Library. former owner.; Aa, Pieter van der, 1659-1733, printer.",0
9926765173604107,Plutarch.,Plutarch.,English,eng,Book,,United States,Pennsylvania,1811,Philadelphia :,Brannan and Morford,Greece--Biography.; Rome--Biography.; Greece.; Rome (Empire); Biography.,Plutarch's lives /,"Columbian College in the District of Columbia. Library. former owner.; Wrangham, Francis, 1769-1842.; Langhorne, William, 1721-1772.; Langhorne, John, 1735-1779.",6
9924103393604107,"Thompson, John Reuben, 1823-1873.","Thompson, John Reuben",English,eng,Book,,United States,District of Columbia,1859,"Washington,",Published by the societies,Poetry.,Poesy; an essay in rhyme. Delivered before the Enosinian and Philophrenian Societies of Columbian College.,Columbian College in the District of Columbia. Library. former owner.,0
